file_id,cell_id,delta_v_mean_c10_c50,delta_v_std_c10_c50,delta_v_var_c10_c50,delta_v_min_c10_c50,delta_v_max_c10_c50,delta_v_mean_c10_c100,delta_v_std_c10_c100,delta_v_var_c10_c100,delta_v_min_c10_c100,delta_v_max_c10_c100
FastCharge_000057_CH35_structure.json,EL150800460615,-0.006115241655774715,0.0075712271723749735,5.732348089570914e-05,-0.043231155864568827,0.00480040366864376,-0.012734181036581383,0.014949763506763362,0.00022349542890815356,-0.08596093852959674,0.002348088503320689
FastCharge_000057_CH36_structure.json,EL150800460481,-0.0053788237047456685,0.0073498348284936925,5.40200720061389e-05,-0.04280657239955321,0.023597682019909083,-0.011888641545907736,0.014313197298329885,0.0002048676169009179,-0.08422355670451642,0.010636132124823394
FastCharge_000058_CH45_structure.json,EL150800460618,-0.006541190322303971,0.007853250074755284,6.167353673664389e-05,-0.04620494619897508,0.004921047295782799,-0.013738799055464738,0.015538135663666837,0.00024143365990251522,-0.08937313953468173,0.005839660869191743
FastCharge_000058_CH46_structure.json,EL150800460636,-0.005952507841438891,0.0082387450650975,6.787692024766843e-05,-0.04641998258965163,-0.0003956828812281543,-0.013388269186853409,0.01587307947939471,0.00025195465215918146,-0.08987755126032004,0.003276962640622383
FastCharge_000059_CH33_structure.json,el150800460631,-0.00548782286575866,0.006958133094224512,4.8415616156942386e-05,-0.04127922786614713,0.00724163925870025,-0.01725849260103101,0.016162690434079537,0.0002612325620678862,-0.09688755227818158,-0.0019085908736955481
FastCharge_000060_CH29_structure.json,el150800463208,-0.01013215419226067,0.011898516011520244,0.00014157468327640363,-0.06650471433148031,0.018102850880060473,-0.0236300000127155,0.023166402831997956,0.0005366822201744029,-0.12660477683334914,0.010553974521112064
FastCharge_000061_CH43_structure.json,el150800460473,-0.007048750470752052,0.00927373358682188,8.600213463934821e-05,-0.05366192240170875,0.020033059279164434,-0.013925451372422234,0.01736070809303118,0.0003013941854914383,-0.0998788339257688,0.013962757728974928
FastCharge_000062_CH47_structure.json,el150800460678,-0.008594969480852262,0.010399319985709359,0.00010814585616517408,-0.05959099663396428,0.001594994002644512,-0.01848451247865746,0.01975601706315302,0.00039030021019959335,-0.11180606846300156,0.006472472898122916
FastCharge_000063_CH5_structure.json,EL150800464977,-0.003213958871974003,0.003883133712675921,1.507872743052028e-05,-0.020824728943702908,0.004401917333138439,-0.0058779621293560905,0.007581572862669039,5.7480247071959604e-05,-0.04344521316494765,0.02810715620895765
FastCharge_000063_CH6_structure.json,EL150800464865,-0.001830617478034843,0.002815246391779878,7.925612246429622e-06,-0.023991305127823548,0.015322503653222519,-0.004502848254760859,0.0057716281996394924,3.331169207487381e-05,-0.03502673456850891,0.008077767182108175
FastCharge_000064_CH39_structure.json,el150800460649,-0.0073747630348958565,0.009286372426695203,8.623671284728496e-05,-0.05239492296434456,0.012169542284432566,-0.014922444498305681,0.017154651432436798,0.0002942820657684059,-0.09613645025540585,0.004715121375741926
FastCharge_000065_CH33_structure.json,EL150800460659,-0.006177281950217218,0.00732974402262181,5.3725147437160155e-05,-0.043927419692860514,9.475055328156401e-05,-0.011962407224465052,0.014083635739620418,0.00019834879564631353,-0.08322189129627366,0.007937096764210949
FastCharge_000065_CH34_structure.json,EL150800463198,-0.005755205555350731,0.006521860220364249,4.2534660733969616e-05,-0.0374971687667327,0.006953252859834169,-0.011571730741406735,0.013124068182984778,0.00017224116567163335,-0.07631571272082871,0.011501032350166529
FastCharge_000066_CH25_structure.json,EL150800460630,-0.004818416756309817,0.0055675172474806195,3.0997248300994174e-05,-0.031680958798558034,0.009914218886668547,-0.010430681734700872,0.011962052329024777,0.0001430906959223271,-0.06969878544792119,0.009661612921265661
FastCharge_000066_CH26_structure.json,EL150800460617,-0.004173793750567853,0.005206335070636284,2.7105924867737316e-05,-0.029445053341351723,0.007863488066152335,-0.009264722767721192,0.011479037347637791,0.00013176829842846327,-0.06678205786848235,0.01088256596481152
FastCharge_000067_CH41_structure.json,EL150800453773,-0.00839246559372515,0.009831279750298662,9.66540615286325e-05,-0.05704344136677797,0.005711397461579448,-0.017557387592979208,0.018449246530911134,0.0003403746975583365,-0.1045268272400488,0.0018029420360070603
FastCharge_000067_CH42_structure.json,EL150800460642,-0.008227351987727465,0.009649941280873344,9.312136672430346e-05,-0.05450733096393856,0.016740958191452382,-0.01651555557586814,0.018011379006448516,0.0003244097737139343,-0.10075328303798559,0.01998573636443224
FastCharge_000068_CH38_structure.json,el150800460511,-0.007298448182167947,0.009266609582297388,8.587005315072578e-05,-0.051876758556969715,0.01220283291605373,-0.015244275991041252,0.01771238825687221,0.00031372869776218455,-0.09975349718306825,0.02344192026594838
FastCharge_000069_CH25_structure.json,el150800460610,-0.0048065303422928154,0.006702949941647615,4.492953792023376e-05,-0.040373050090632745,0.002370680352866028,-0.016468134767685327,0.016774788497403336,0.0002813935291326152,-0.09674076845581325,0.009133561093307208
FastCharge_000070_CH46_structure.json,el150800460613,-0.006288880624743048,0.008824993417797787,7.788050882417426e-05,-0.04875352466998617,0.0005747257367567649,-0.013318349734641952,0.01562927654200962,0.00024427428522661213,-0.09075449211234021,0.03870978527811708
FastCharge_000071_CH40_structure.json,el150800460627,-0.007456352901815157,0.00933359017332477,8.711590552358471e-05,-0.05379968867420093,-0.0005309925198813126,-0.015766175975395997,0.017001954825642863,0.00028906646789320057,-0.09850455740623865,0.002230716981361791
FastCharge_000072_CH34_structure.json,el150800460641,-0.006033419439085638,0.008508591506186684,7.239612941915218e-05,-0.048749612408060194,0.0072053756252166146,-0.012844281323881613,0.01550035151906658,0.00024026089721462967,-0.09120971757286789,0.003958435493129908
FastCharge_000073_CH35_structure.json,el150800460492,-0.004725394435972373,0.006830550902702198,4.665642563440581e-05,-0.04044060682367512,0.010326455101842935,-0.01212612350002893,0.014882016461567194,0.00022147441396235695,-0.0856620605808649,0.016325556916224393
